@relation bank_marketing_no

@attribute age {20-below,21-30s,40s,50s,60-70s,71-above}
@attribute job {student,management,services,blue-collar,technician,admin.,housemaid,entrepreneur,unemployed,self-employed,unknown,retired}
@attribute marital {single,married,divorced}
@attribute education {primary,unknown,tertiary,secondary}
@attribute default_credit {no,yes}
@attribute balance {zero,10k-40k,1k-2k,3k-4k,50k-above,5k-9k,below-1k,negative}
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute call_duration {100-500s,100s-below,500-1k,1k-above}
@attribute past_marketing {failure,unknown,other,success}

@data
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,services,married,primary,no,1k-2k,no,yes,100-500s,unknown
40s,unemployed,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,divorced,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,single,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,single,unknown,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,unemployed,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,single,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,single,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,yes,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,self-employed,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,unknown,no,1k-2k,no,no,100-500s,unknown
40s,management,married,primary,no,1k-2k,yes,yes,100-500s,unknown
40s,technician,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,primary,no,1k-2k,yes,yes,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,unemployed,married,tertiary,no,1k-2k,yes,yes,100-500s,unknown
40s,technician,divorced,secondary,no,1k-2k,no,yes,100-500s,unknown
40s,housemaid,single,primary,no,1k-2k,no,no,100-500s,unknown
40s,housemaid,married,primary,no,1k-2k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,single,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,management,single,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,technician,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,technician,divorced,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,admin.,single,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,management,divorced,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,divorced,secondary,no,1k-2k,no,yes,100-500s,unknown
40s,unemployed,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,divorced,primary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,primary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,yes,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,unemployed,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,self-employed,married,primary,no,1k-2k,no,no,100-500s,unknown
40s,technician,married,tertiary,no,1k-2k,yes,yes,100-500s,unknown
40s,student,single,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,single,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,single,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,yes,100-500s,unknown
40s,management,single,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100-500s,unknown
40s,student,married,unknown,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,divorced,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,no,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,services,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,divorced,unknown,no,1k-2k,yes,no,100-500s,unknown
40s,unemployed,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,self-employed,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,admin.,single,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,divorced,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,divorced,primary,no,1k-2k,no,yes,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,management,divorced,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,divorced,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,services,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,unknown,married,unknown,no,1k-2k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,housemaid,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,services,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,services,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100-500s,unknown
40s,housemaid,married,primary,no,1k-2k,no,no,100-500s,unknown
40s,entrepreneur,single,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,management,divorced,tertiary,no,1k-2k,no,yes,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,self-employed,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,technician,married,primary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,divorced,secondary,no,1k-2k,no,no,100-500s,unknown
40s,housemaid,single,secondary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,unemployed,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,divorced,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,self-employed,single,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,self-employed,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,divorced,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,single,primary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,yes,100-500s,unknown
40s,management,single,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,unemployed,single,primary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,single,secondary,no,1k-2k,no,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,admin.,divorced,primary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,housemaid,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,blue-collar,single,unknown,no,1k-2k,no,no,100-500s,unknown
40s,technician,divorced,secondary,no,1k-2k,no,no,100-500s,unknown
40s,services,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,services,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,services,married,primary,no,1k-2k,yes,yes,100-500s,unknown
40s,self-employed,single,secondary,no,1k-2k,no,no,100-500s,unknown
40s,self-employed,divorced,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,no,yes,100-500s,unknown
40s,services,married,secondary,no,1k-2k,yes,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,divorced,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,admin.,single,secondary,no,1k-2k,no,no,100-500s,unknown
40s,management,divorced,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,management,married,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,self-employed,married,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,admin.,single,secondary,no,1k-2k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,unemployed,married,secondary,no,1k-2k,no,no,100-500s,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100-500s,unknown
40s,management,divorced,tertiary,no,1k-2k,no,no,100-500s,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,divorced,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,admin.,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,housemaid,divorced,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,management,single,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,technician,divorced,secondary,no,1k-2k,no,no,100s-below,unknown
40s,unemployed,divorced,secondary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,services,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,housemaid,single,secondary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,unknown,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,unknown,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,unemployed,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,single,secondary,no,1k-2k,no,no,100s-below,unknown
40s,services,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,divorced,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,management,divorced,tertiary,no,1k-2k,no,yes,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,yes,yes,100s-below,unknown
40s,management,single,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,admin.,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,self-employed,divorced,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,self-employed,married,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,single,secondary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,single,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,admin.,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,admin.,married,secondary,no,1k-2k,yes,yes,100s-below,unknown
40s,technician,single,secondary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,yes,yes,100s-below,unknown
40s,blue-collar,single,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,retired,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,tertiary,no,1k-2k,yes,yes,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,unemployed,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,entrepreneur,divorced,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,unknown,no,1k-2k,no,no,100s-below,unknown
40s,self-employed,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,housemaid,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,unknown,no,1k-2k,no,no,100s-below,unknown
40s,unemployed,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,unknown,married,unknown,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,no,yes,100s-below,unknown
40s,technician,divorced,secondary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,divorced,secondary,no,1k-2k,no,yes,100s-below,unknown
40s,technician,single,secondary,no,1k-2k,no,yes,100s-below,unknown
40s,self-employed,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,services,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,admin.,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,entrepreneur,married,tertiary,no,1k-2k,yes,yes,100s-below,unknown
40s,housemaid,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,management,married,unknown,no,1k-2k,no,no,100s-below,unknown
40s,admin.,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,services,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,yes,yes,100s-below,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,services,single,secondary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,divorced,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,entrepreneur,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,housemaid,married,primary,no,1k-2k,yes,yes,100s-below,unknown
40s,admin.,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,divorced,unknown,no,1k-2k,no,no,100s-below,unknown
40s,management,single,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,admin.,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,divorced,tertiary,no,1k-2k,no,yes,100s-below,unknown
40s,self-employed,married,tertiary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,primary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,unknown,no,1k-2k,no,no,100s-below,unknown
40s,services,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,single,tertiary,no,1k-2k,yes,yes,100s-below,unknown
40s,unknown,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,blue-collar,single,primary,no,1k-2k,no,no,100s-below,unknown
40s,services,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,housemaid,married,primary,no,1k-2k,no,no,100s-below,unknown
40s,admin.,single,secondary,no,1k-2k,no,no,100s-below,unknown
40s,technician,married,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,management,married,tertiary,no,1k-2k,yes,no,100s-below,unknown
40s,blue-collar,married,secondary,no,1k-2k,no,no,100s-below,unknown
40s,entrepreneur,married,unknown,no,1k-2k,yes,yes,100s-below,unknown
40s,housemaid,divorced,unknown,no,1k-2k,no,no,100s-below,unknown
40s,admin.,single,secondary,no,1k-2k,yes,no,100s-below,unknown
40s,technician,divorced,secondary,no,1k-2k,no,yes,100s-below,unknown
40s,blue-collar,divorced,primary,no,1k-2k,no,no,100s-below,unknown
40s,technician,single,unknown,no,1k-2k,yes,no,100s-below,unknown
40s,student,single,unknown,no,1k-2k,no,no,1k-above,unknown
40s,services,married,secondary,no,1k-2k,yes,yes,1k-above,unknown
40s,blue-collar,single,unknown,no,1k-2k,yes,no,1k-above,unknown
40s,blue-collar,married,secondary,no,1k-2k,no,yes,1k-above,unknown
40s,services,married,secondary,no,1k-2k,yes,no,1k-above,unknown
40s,blue-collar,married,secondary,no,1k-2k,no,no,1k-above,unknown
40s,self-employed,married,tertiary,no,1k-2k,yes,no,1k-above,unknown
40s,management,married,tertiary,no,1k-2k,no,no,500-1k,unknown
40s,technician,married,tertiary,no,1k-2k,yes,no,500-1k,unknown
